NOORIYAH,19:15,20:30,SUNDAY,GREENPEACE
WALT DISCO,18:30,19:15,SUNDAY,GREENPEACE
TROL 23,17:30,18:30,SUNDAY,GREENPEACE
NOON GARDEN,16:45,17:30,SUNDAY,GREENPEACE
MATT BLACK,15:45,16:45,SUNDAY,GREENPEACE
BEANS ON TOAST,15:00,15:45,SUNDAY,GREENPEACE
BCO GRIME ORCHESTRATED,14:00,14:45,SUNDAY,GREENPEACE
EMMANUEL JAL & NYARUACH,12:30,13:20,SUNDAY,GREENPEACE
HUSSAIN MANAWER,11:00,12:00,SUNDAY,GREENPEACE
ALEX H DUNCAN - SUBCUBENSIS LIVE,10:00,11:00,SUNDAY,GREENPEACE
BEAM AMBIENT SOUND AND LIGHT CHILLOUT,16:00,07:00,THURSDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS LIVE WORKSHOP,14:00,16:00,THURSDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS,12:00,14:00,THURSDAY,GREENPEACE (BEAM)
BEAM AMBIENT SOUND AND LIGHT CHILLOUT,20:00,07:00,FRIDAY,GREENPEACE (BEAM)
OVERHEATED DOCUMENTARY,12:00,20:00,FRIDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS,10:00,12:00,FRIDAY,GREENPEACE (BEAM)
BEAM AMBIENT CHILLOUT,16:00,07:00,SATURDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS LIVE WORKSHOP,14:00,16:00,SATURDAY,GREENPEACE (BEAM)
ALEX H DUNCAN PLANT AND POLLINATOR SOUNDS,12:00,14:00,SATURDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS,10:00,12:00,SATURDAY,GREENPEACE (BEAM)
BEAM AMBIENT SOUND AND LIGHT CHILLOUT,16:00,07:00,SUNDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS LIVE WORKSHOP,14:00,16:00,SUNDAY,GREENPEACE (BEAM)
ALEX H DUNCAN MYCELIUM SOUNDS,10:00,14:00,SUNDAY,GREENPEACE (BEAM)
GLOBAL,00:30,01:30,THURSDAY,TOAD HALL
RACHAEL DADD,23:00,00:00,THURSDAY,TOAD HALL
KANGAROO MOON,21:30,22:30,THURSDAY,TOAD HALL
CERIAN,20:20,20:50,THURSDAY,TOAD HALL
SEIZE THE DAY,19:00,19:50,THURSDAY,TOAD HALL
SCIENCE FOR GROWN UPS WITH IAN B DUNNE,18:15,18:30,THURSDAY,TOAD HALL
MICHELE STODART- FROM THE MAGIC NUMBERS,17:30,18:15,THURSDAY,TOAD HALL
GECKO,16:15,17:00,THURSDAY,TOAD HALL
GALINA BALABAN,15:00,15:45,THURSDAY,TOAD HALL
EL TEL,14:00,14:45,THURSDAY,TOAD HALL
UKULELE WKSHOP,12:30,13:30,THURSDAY,TOAD HALL
SANDY YIDAKI DIDGE WORKSHOP,11:00,12:00,THURSDAY,TOAD HALL
BIG SKY,01:30,02:30,FRIDAY,TOAD HALL
SOLSTICE,00:00,01:00,FRIDAY,TOAD HALL
TBA,22:30,23:30,FRIDAY,TOAD HALL
ZEN LEWIS,20:45,21:30,FRIDAY,TOAD HALL
NATALIE MAY,19:30,20:15,FRIDAY,TOAD HALL
3 DAFT MONKEYS,18:00,19:00,FRIDAY,TOAD HALL
POLYCHROME,17:05,17:40,FRIDAY,TOAD HALL
DAS BRASS,16:00,16:45,FRIDAY,TOAD HALL
HANNAH WHITE BAND,14:45,15:30,FRIDAY,TOAD HALL
MITCHELL & VINCENT,13:45,14:15,FRIDAY,TOAD HALL
ROTATION MOTIVATION HULA HOOPING,12:30,13:30,FRIDAY,TOAD HALL
SANDY YIDAKI DIDGE WORKSHOP,11:00,12:00,FRIDAY,TOAD HALL
JAMALA,02:00,03:00,SATURDAY,TOAD HALL
RODNEY BRANIGAN & GANGSTA GRASS,00:15,01:30,SATURDAY,TOAD HALL
EL TEL,23:00,23:45,SATURDAY,TOAD HALL
SHERIKA SHERARD,22:00,22:30,SATURDAY,TOAD HALL
STEVE KNIGHTLEY,21:00,21:50,SATURDAY,TOAD HALL
KATHRYN ROBERTS & SEAN LAKEMAN,19:45,20:30,SATURDAY,TOAD HALL
MAMACHA,18:30,19:15,SATURDAY,TOAD HALL
DAISY CHUTE,17:20,18:00,SATURDAY,TOAD HALL
SHOWHAWK,16:30,17:00,SATURDAY,TOAD HALL
Q&A GANGSTAGRASS/RODNEY BRANIGAN,15:00,16:00,SATURDAY,TOAD HALL
RED & THE SHAMELESS,13:30,14:30,SATURDAY,TOAD HALL
ROTATION MOTIVATION HULA HOOPING,12:00,13:00,SATURDAY,TOAD HALL
SCIENCE MADE SIMPLE WITH IAN B DUNNE,11:15,11:45,SATURDAY,TOAD HALL
JULIE ABBE,01:30,02:30,SUNDAY,TOAD HALL
PRAYING FOR THE RAIN,00:00,01:00,SUNDAY,TOAD HALL
THE MAGNETTES,22:30,23:30,SUNDAY,TOAD HALL
THE STRING PROJECT,21:00,21:45,SUNDAY,TOAD HALL
CHARLOTTE CAMPBELL,19:30,20:15,SUNDAY,TOAD HALL
LAND OF PROMISE,18:30,19:10,SUNDAY,TOAD HALL
NADIA SHEIKH,17:15,18:00,SUNDAY,TOAD HALL
ALEX HALL,16:00,16:40,SUNDAY,TOAD HALL
ANDREW MAXWELL MORRIS,14:45,15:30,SUNDAY,TOAD HALL
THREADS ON CANVAS,13:30,14:15,SUNDAY,TOAD HALL
ROTATION MOTIVATION HULA HOOPING,12:00,13:00,SUNDAY,TOAD HALL
REEL NEWS FILMS,19:00,21:00,THURSDAY,SPEAKERS FORUM
THE DAYS SPEAKERS Q & A,18:00,19:00,THURSDAY,SPEAKERS FORUM
MARK THOMAS,17:00,18:00,THURSDAY,SPEAKERS FORUM
JOYTI FERNANDEZ,16:00,17:00,THURSDAY,SPEAKERS FORUM
ROGER HALLAM XR & JUSTIN ROWLATT BBC,15:00,16:00,THURSDAY,SPEAKERS FORUM
JAMIE KELSEY FRY,14:00,15:00,THURSDAY,SPEAKERS FORUM
TAMASIN CAVE,13:00,14:00,THURSDAY,SPEAKERS FORUM
CARLY MCLACHAN & BILLY BRAGG,12:00,13:00,THURSDAY,SPEAKERS FORUM
TBA,11:00,12:00,THURSDAY,SPEAKERS FORUM
MARY ELLEN,10:00,11:00,THURSDAY,SPEAKERS FORUM
THE DAYS SPEAKERS Q & A,18:00,19:00,FRIDAY,SPEAKERS FORUM
CHRIS PACKHAM,17:00,18:00,FRIDAY,SPEAKERS FORUM
DR TIM LENTON,16:00,17:00,FRIDAY,SPEAKERS FORUM
"JUSTIN ROWLATT, JOHN HARRIS & ROGER HARRABIN",15:00,16:00,FRIDAY,SPEAKERS FORUM
ROGER HALLAM,14:00,15:00,FRIDAY,SPEAKERS FORUM
REBECCA GIBBS & ED BARDLEY,13:00,14:00,FRIDAY,SPEAKERS FORUM
JENNY JONES & JAKE BOWERS,12:00,13:00,FRIDAY,SPEAKERS FORUM
MARK BROWNLOW,11:00,12:00,FRIDAY,SPEAKERS FORUM
FLISS PREMRU & DAVE SMITH,10:00,11:00,FRIDAY,SPEAKERS FORUM
THE DAYS SPEAKERS Q & A,18:00,19:00,SATURDAY,SPEAKERS FORUM
CHRIS STARK & JUSTIN ROWLATT,17:00,18:00,SATURDAY,SPEAKERS FORUM
YOUTH CLIMATE SWARM,16:00,17:00,SATURDAY,SPEAKERS FORUM
SARAH LUNNON,15:00,16:00,SATURDAY,SPEAKERS FORUM
ED MILLIBAND WITH JOHN HARRIS,14:00,15:00,SATURDAY,SPEAKERS FORUM
"JOHN DAUVAN, SHANE COLLINS & JSO",13:00,14:00,SATURDAY,SPEAKERS FORUM
"ED MILLIBAND, MOLLY SCOTT CATO, ROGER HALLAM & JUSTIN ROWLATT",12:00,13:00,SATURDAY,SPEAKERS FORUM
TBA,11:00,12:00,SATURDAY,SPEAKERS FORUM
TONY CURRAN,10:00,11:00,SATURDAY,SPEAKERS FORUM
THE DAYS SPEAKERS Q & A,17:00,18:00,SUNDAY,SPEAKERS FORUM
BRIGITTA JONSDOTTIR & BOB VYLAN,16:00,17:00,SUNDAY,SPEAKERS FORUM
MOLLY SCOTT CATO & JOHN HARRIS,15:00,16:00,SUNDAY,SPEAKERS FORUM
ANDREW SIMMS,14:00,15:00,SUNDAY,SPEAKERS FORUM
"JAMIE KELSEY FRY, TAMASIN CAVE & FRANCES FOLY",13:00,14:00,SUNDAY,SPEAKERS FORUM
"MOLLY SCOTT CATO, MYA-ROSE CRAIG, BIRGITTA JONSDOTTIR & BEE ROWLATT",12:00,13:00,SUNDAY,SPEAKERS FORUM
"NICK DAVIES, SURFERS AGAINST SEWAGE, AMY SLACK & PROF PETER HAMMOND",11:00,12:00,SUNDAY,SPEAKERS FORUM
ANDREW SIMMS,10:00,11:00,SUNDAY,SPEAKERS FORUM
DAS BRASS,23:15,00:30,THURSDAY,CROISSANT NEUF
TAIMANE,22:00,22:45,THURSDAY,CROISSANT NEUF
THE TROUBLE NOTES,21:00,21:45,THURSDAY,CROISSANT NEUF
K.O.G,01:00,02:00,FRIDAY,CROISSANT NEUF
EMMANUEL JAL,23:30,00:30,FRIDAY,CROISSANT NEUF
PENELOPE ISLES,18:00,19:00,FRIDAY,CROISSANT NEUF
KATY J PEARSON,16:30,17:30,FRIDAY,CROISSANT NEUF
PLASTIC MERMAIDS,15:00,16:00,FRIDAY,CROISSANT NEUF
STEVE KNIGHTLEY & SETH LAKEMAN,13:00,14:30,FRIDAY,CROISSANT NEUF
CUT CAPERS,01:00,02:00,SATURDAY,CROISSANT NEUF
MISTA TRICK LIVE,23:30,00:30,SATURDAY,CROISSANT NEUF
TRUE STRAYS,18:00,19:00,SATURDAY,CROISSANT NEUF
BASKERY,16:30,17:30,SATURDAY,CROISSANT NEUF
SAM LEE,15:00,16:00,SATURDAY,CROISSANT NEUF
CAOILFHIONN ROSE,13:30,14:30,SATURDAY,CROISSANT NEUF
MATT WOOSEY TRIO,12:15,13:00,SATURDAY,CROISSANT NEUF
TC & THE GROOVE FAMILY,01:00,02:00,SUNDAY,CROISSANT NEUF
SNAZZBACK VS RUN LOGAN RUN,23:30,00:30,SUNDAY,CROISSANT NEUF
MIKE DENNIS,17:30,18:30,SUNDAY,CROISSANT NEUF
THE LONGEST JOHNS,16:00,17:00,SUNDAY,CROISSANT NEUF
LOS GUSANOS,14:30,15:30,SUNDAY,CROISSANT NEUF
MOULETTES,13:00,14:00,SUNDAY,CROISSANT NEUF
FOLK SESSION,02:00,03:00,THURSDAY,THE LIZARD STAGE
GIN BOWLERS,00:30,01:30,THURSDAY,THE LIZARD STAGE
THE BURNING GLASS,23:00,00:30,THURSDAY,THE LIZARD STAGE
DJ MARC SINCLAIR,22:00,23:00,THURSDAY,THE LIZARD STAGE
BURNZ,21:00,22:00,THURSDAY,THE LIZARD STAGE
DJ WHISTLING TREASON,20:00,21:00,THURSDAY,THE LIZARD STAGE
SEAN TAYLOR,19:30,21:15,THURSDAY,THE LIZARD STAGE
JACK TYSON CHARLES,18:00,19:00,THURSDAY,THE LIZARD STAGE
REY YUSUF,16:00,17:00,THURSDAY,THE LIZARD STAGE
RSVP BHANGRA,01:30,02:30,FRIDAY,THE LIZARD STAGE
DJ FIZZY GILLESPIE,00:00,01:30,FRIDAY,THE LIZARD STAGE
WALT DISCO,23:00,00:00,FRIDAY,THE LIZARD STAGE
DJ REVERENT IKE,21:00,22:30,FRIDAY,THE LIZARD STAGE
CHEWY SHE,20:00,21:00,FRIDAY,THE LIZARD STAGE
CHARLIE PATRIDGE,19:00,20:00,FRIDAY,THE LIZARD STAGE
NINE DEAD MICE,18:00,19:00,FRIDAY,THE LIZARD STAGE
ADAM SCOTT GLASSPOOL,16:00,17:00,FRIDAY,THE LIZARD STAGE
JAZ DELOREAN'S DAM SESSION,01:00,03:00,SATURDAY,THE LIZARD STAGE
DJ FELINE,23:00,00:30,SATURDAY,THE LIZARD STAGE
DJ QUTO,22:00,23:00,SATURDAY,THE LIZARD STAGE
ALICE OFFLEY,21:00,22:00,SATURDAY,THE LIZARD STAGE
DJ EARLY RAFFERTY,20:00,21:00,SATURDAY,THE LIZARD STAGE
RIVERROOTS,19:00,20:00,SATURDAY,THE LIZARD STAGE
DJ QUTO,18:00,19:00,SATURDAY,THE LIZARD STAGE
AZIZA JAYE,17:15,18:00,SATURDAY,THE LIZARD STAGE
HUSSAIN MANAWAER,16:00,17:00,SATURDAY,THE LIZARD STAGE
CABLE STREET COLLECTIVE,02:00,03:00,SUNDAY,THE LIZARD STAGE
DJ MAN FROM TIMBUKTU,01:00,02:00,SUNDAY,THE LIZARD STAGE
THE ODD BEATS,00:00,01:00,SUNDAY,THE LIZARD STAGE
DJ CLEO SAVVA,23:00,00:00,SUNDAY,THE LIZARD STAGE
OLD BABY MACHAREL,22:00,23:00,SUNDAY,THE LIZARD STAGE
DEAD HORSE BAY,20:30,21:30,SUNDAY,THE LIZARD STAGE
COPPER VIPER,19:00,20:00,SUNDAY,THE LIZARD STAGE
LIZARD DJS,18:00,19:00,SUNDAY,THE LIZARD STAGE
JOE STROUZER,17:00,18:00,SUNDAY,THE LIZARD STAGE
NICK MAY,02:00,03:00,THURSDAY,MANDALA STAGE
STARCUS,01:00,02:00,THURSDAY,MANDALA STAGE
THE BIG SKY,00:00,01:00,THURSDAY,MANDALA STAGE
D.J. DALAMAN,23:00,00:00,THURSDAY,MANDALA STAGE
PYRAMIDS OF SNAFU,22:00,23:00,THURSDAY,MANDALA STAGE
FAIRYTALE 23,21:00,22:00,THURSDAY,MANDALA STAGE
UNORIGINAL SMIRKINS EXPERIENCE,20:00,21:00,THURSDAY,MANDALA STAGE
DUBBAL,19:00,20:00,THURSDAY,MANDALA STAGE
ADAM SCOTT GLASSPOOL,18:00,19:00,THURSDAY,MANDALA STAGE
THE PORTRAITS,17:00,18:00,THURSDAY,MANDALA STAGE
SEAN TAYLOR,16:00,17:00,THURSDAY,MANDALA STAGE
HAYLEY MCKAY,15:00,16:00,THURSDAY,MANDALA STAGE
HEARD COLLECTIVE,14:00,15:00,THURSDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,13:00,14:00,THURSDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,12:00,13:00,THURSDAY,MANDALA STAGE
NICK MAY,02:00,03:00,FRIDAY,MANDALA STAGE
COPPER VIPER,01:00,02:00,FRIDAY,MANDALA STAGE
DUBBAL,00:00,01:00,FRIDAY,MANDALA STAGE
THE ODD BEATS,23:00,00:00,FRIDAY,MANDALA STAGE
DANGEROUS DINKY,22:00,23:00,FRIDAY,MANDALA STAGE
LOVE & DAISYPETALS,21:00,22:00,FRIDAY,MANDALA STAGE
PYRAMIDS OF SNAFU,20:00,21:00,FRIDAY,MANDALA STAGE
FAIRYTALE 23,19:00,20:00,FRIDAY,MANDALA STAGE
THE SPACE FALCONS,18:00,19:00,FRIDAY,MANDALA STAGE
KEYBOURDISTMATT,17:00,18:00,FRIDAY,MANDALA STAGE
DAVID MAURETTE,16:00,17:00,FRIDAY,MANDALA STAGE
WOBBLE & WHEEZE,15:00,16:00,FRIDAY,MANDALA STAGE
GALINA BALABAN,14:00,15:00,FRIDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,13:00,14:00,FRIDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,12:00,13:00,FRIDAY,MANDALA STAGE
TOM MCQ,02:00,03:00,SATURDAY,MANDALA STAGE
PSYJAMAS,01:00,02:00,SATURDAY,MANDALA STAGE
WOBBLE & WHEEZE,00:00,01:00,SATURDAY,MANDALA STAGE
ALY RAINEY,23:00,00:00,SATURDAY,MANDALA STAGE
LEE KNOTT,22:00,23:00,SATURDAY,MANDALA STAGE
HARRISON LARNER-MAIN,21:00,22:00,SATURDAY,MANDALA STAGE
PYRAMIDS OF SNAFU,20:00,21:00,SATURDAY,MANDALA STAGE
FAIRYTALE 23,19:00,20:00,SATURDAY,MANDALA STAGE
SAGAN MEGADRIVE,18:00,19:00,SATURDAY,MANDALA STAGE
HAZEY JANE,17:00,18:00,SATURDAY,MANDALA STAGE
BURNING GLASS,16:00,17:00,SATURDAY,MANDALA STAGE
ADAM SCOTT GLASSPOOL,15:00,16:00,SATURDAY,MANDALA STAGE
ANDREW MAXWELL MORRIS,14:00,15:00,SATURDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,13:00,14:00,SATURDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,12:00,13:00,SATURDAY,MANDALA STAGE
TBA,02:00,03:00,SUNDAY,MANDALA STAGE
TBA,01:00,02:00,SUNDAY,MANDALA STAGE
DANGEROUS DINKY,00:00,01:00,SUNDAY,MANDALA STAGE
KEYBOURDISTMATT,23:00,00:00,SUNDAY,MANDALA STAGE
ALEX HALL,22:00,23:00,SUNDAY,MANDALA STAGE
UNORIGINAL SMIRKINS EXPERIENCE,21:00,22:00,SUNDAY,MANDALA STAGE
LOVE & DAISYPETALS,20:00,21:00,SUNDAY,MANDALA STAGE
ZEN LEWIS AND DJ JERRY SOBER,19:00,20:00,SUNDAY,MANDALA STAGE
JOLLYROGER,18:00,19:00,SUNDAY,MANDALA STAGE
ALEX PRIDDICE,17:00,18:00,SUNDAY,MANDALA STAGE
DRONE-IN-THE-WOODS,16:00,17:00,SUNDAY,MANDALA STAGE
LEANDER MORALES,15:00,16:00,SUNDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,14:00,15:00,SUNDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,13:00,14:00,SUNDAY,MANDALA STAGE
NIK TURNER'S JAM IN HONOUR OF ANDREW KERR & ARABELLA CHURCHILL,12:00,13:00,SUNDAY,MANDALA STAGE
PIRATE TAXI,17:00,17:20,WEDNESDAY,CIRCUS FIELD
BULLZINI MASTERCLASS,14:00,15:00,WEDNESDAY,CIRCUS FIELD
SLACKLINE SCHOOL,13:00,17:00,WEDNESDAY,CIRCUS FIELD
STREET GAMES – ZORBING,11:30,16:30,WEDNESDAY,CIRCUS FIELD
THE MIDNIGHT PLAYGROUND,23:00,01:00,THURSDAY,CIRCUS FIELD
WAYNE AND WANDA,23:00,00:30,THURSDAY,CIRCUS FIELD
VINYL HITS DISCO,22:30,03:00,THURSDAY,CIRCUS FIELD
KWABANA LINDSAY,22:00,22:30,THURSDAY,CIRCUS FIELD
ABOVE AND BEYOND: “MAYHEM!” DRESS AND TECH RUN,21:30,22:30,THURSDAY,CIRCUS FIELD
PIRATE TAXI,17:35,17:55,THURSDAY,CIRCUS FIELD
DYNAMIX,15:00,17:00,THURSDAY,CIRCUS FIELD
BULLZINI MASTERCLASS,14:00,15:00,THURSDAY,CIRCUS FIELD
PIRATE TAXI,13:30,13:50,THURSDAY,CIRCUS FIELD
SLACKLINE SCHOOL,13:00,17:00,THURSDAY,CIRCUS FIELD
STREET GAMES - ZORBING,12:30,17:30,THURSDAY,CIRCUS FIELD
DYNAMIX,11:00,13:00,THURSDAY,CIRCUS FIELD
CRATE STACK CHALLENGE,11:00,12:00,THURSDAY,CIRCUS FIELD
ABOVE AND BEYOND PRESENT: “MAYHEM!”,00:30,01:00,FRIDAY,CIRCUS FIELD
THE MIDNIGHT PLAYGROUND,22:30,00:30,FRIDAY,CIRCUS FIELD
WAYNE AND WANDA,23:00,00:30,FRIDAY,CIRCUS FIELD
VINYL HITS DISCO (PAUSED FOR A & B SHOW AT 00.30-01.00),22:30,03:00,FRIDAY,CIRCUS FIELD
KWABANA LINDSAY,22:00,22:30,FRIDAY,CIRCUS FIELD
CHRIS BULLZINI SHOW,17:05,17:35,FRIDAY,CIRCUS FIELD
PIRATE TAXI,16:40,17:00,FRIDAY,CIRCUS FIELD
DYNAMIX,15:00,17:00,FRIDAY,CIRCUS FIELD
ABOVE AND BEYOND AERIAL WORKSHOP,15:00,18:00,FRIDAY,CIRCUS FIELD
ABOVE AND BEYOND FLYING DISPLAY: “MAYHEM!”,13:50,14:20,FRIDAY,CIRCUS FIELD
BULLZINI WORKSHOP,12:15,13:45,FRIDAY,CIRCUS FIELD
DYNAMIX,12:00,14:00,FRIDAY,CIRCUS FIELD
MERRY GO ROUND,12:00,17:00,FRIDAY,CIRCUS FIELD
SLACKLINE SCHOOL,11:00,18:00,FRIDAY,CIRCUS FIELD
CRATE STACK CHALLENGE,11:00,12:00,FRIDAY,CIRCUS FIELD
ABOVE AND BEYOND PRESENT:”MAYHEM!”,00:30,01:00,SATURDAY,CIRCUS FIELD
THE MIDNIGHT PLAYGROUND,22:30,00:30,SATURDAY,CIRCUS FIELD
WAYNE AND WANDA,23:00,00:30,SATURDAY,CIRCUS FIELD
VINYL HITS DISCO (PAUSED FOR A & B SHOW AT 00.30-01.00),22:30,03:00,SATURDAY,CIRCUS FIELD
CHRIS BULLZINI SHOW,17:15,17:45,SATURDAY,CIRCUS FIELD
PIRATE TAXI,16:45,17:10,SATURDAY,CIRCUS FIELD
DYNAMIX,15:00,17:00,SATURDAY,CIRCUS FIELD
ABOVE AND BEYOND AERIAL WORKSHOP,15:00,18:00,SATURDAY,CIRCUS FIELD
ABOVE AND BEYOND FLYING DISPLAY: “MAYHEM!”,13:50,14:20,SATURDAY,CIRCUS FIELD
BULLZINI WORKSHOP,12:15,13:45,SATURDAY,CIRCUS FIELD
DYNAMIX,12:00,14:00,SATURDAY,CIRCUS FIELD
MERRY GO ROUND,12:00,17:00,SATURDAY,CIRCUS FIELD
SLACKLINE SCHOOL,11:00,18:00,SATURDAY,CIRCUS FIELD
CRATE STACK CHALLENGE,11:00,12:00,SATURDAY,CIRCUS FIELD
ABOVE AND BEYOND PRESENT:”MAYHEM!”,00:30,01:00,SUNDAY,CIRCUS FIELD
VINYL HITS DISCO (PAUSED FOR A & B SHOW AT 00.30-01.00),22:30,02:00,SUNDAY,CIRCUS FIELD
CHRIS BULLZINI SHOW,17:15,17:45,SUNDAY,CIRCUS FIELD
PIRATE TAXI,16:45,17:10,SUNDAY,CIRCUS FIELD
ABOVE AND BEYOND AERIAL WORKSHOP,15:00,18:00,SUNDAY,CIRCUS FIELD
ABOVE AND BEYOND FLYING DISPLAY: “MAYHEM!”,13:50,14:20,SUNDAY,CIRCUS FIELD
BULLZINI WORKSHOP,12:15,13:45,SUNDAY,CIRCUS FIELD
MERRY GO ROUND,12:00,17:00,SUNDAY,CIRCUS FIELD
SLACKLINE SCHOOL,12:00,16:00,SUNDAY,CIRCUS FIELD
CRATE STACK CHALLENGE,11:00,12:00,SUNDAY,CIRCUS FIELD
BRIEFS : BITE CLUB,22:51,23:51,THURSDAY,CIRCUS BIG TOP
DEJA VOODOO,22:21,22:46,THURSDAY,CIRCUS BIG TOP
CIRQUE DU VULGAR,21:06,22:16,THURSDAY,CIRCUS BIG TOP
BOOM CIRCUS,20:21,21:01,THURSDAY,CIRCUS BIG TOP
ELLIS GROVER,20:08,20:16,THURSDAY,CIRCUS BIG TOP
ELOISE CURRIE,19:57,20:03,THURSDAY,CIRCUS BIG TOP
THE MIGHTY GARETH (COMPERE),19:53,19:56,THURSDAY,CIRCUS BIG TOP
CC TT,19:42,19:52,THURSDAY,CIRCUS BIG TOP
AMANDA & ALBERTO,19:31,19:37,THURSDAY,CIRCUS BIG TOP
SAM GOODBURN,19:01,19:26,THURSDAY,CIRCUS BIG TOP
CIRCUS FUNTASIA,17:46,18:56,THURSDAY,CIRCUS BIG TOP
ALBERTO CADENA,17:35,17:41,THURSDAY,CIRCUS BIG TOP
HIGH SOCIETY,17:05,17:30,THURSDAY,CIRCUS BIG TOP
MICHELE DREES JAZZ TAP PROJECT,16:15,17:00,THURSDAY,CIRCUS BIG TOP
BECCA MORDAN (COMPERE),16:00,16:10,THURSDAY,CIRCUS BIG TOP
BRIEFS : BITE CLUB,00:31,01:31,FRIDAY,CIRCUS BIG TOP
CIRQUE DU VULGAR,23:16,00:26,FRIDAY,CIRCUS BIG TOP
BEN LOADER,23:05,23:11,FRIDAY,CIRCUS BIG TOP
LEO,22:53,23:00,FRIDAY,CIRCUS BIG TOP
BOOM CIRCUS,22:08,22:48,FRIDAY,CIRCUS BIG TOP
REBECCA RENNISON,21:57,22:03,FRIDAY,CIRCUS BIG TOP
CHARLIE BICKNELL (WRECKING BALL),21:46,21:52,FRIDAY,CIRCUS BIG TOP
AIRFISH CIRCUS,21:16,21:41,FRIDAY,CIRCUS BIG TOP
THE MIGHTY GARETH (COMPERE),21:12,21:15,FRIDAY,CIRCUS BIG TOP
ROD LAVER,20:41,21:11,FRIDAY,CIRCUS BIG TOP
LEO,20:26,20:36,FRIDAY,CIRCUS BIG TOP
ELLIS GROVER,20:14,20:21,FRIDAY,CIRCUS BIG TOP
DEJA VOODOO,20:01,20:09,FRIDAY,CIRCUS BIG TOP
DAVID ERIKSSON,19:46,19:56,FRIDAY,CIRCUS BIG TOP
SAM GOODBURN,19:11,19:41,FRIDAY,CIRCUS BIG TOP
JESSIE-LU (COMPERE),19:07,19:10,FRIDAY,CIRCUS BIG TOP
HIGH SOCIETY,18:41,19:06,FRIDAY,CIRCUS BIG TOP
CIRCUS FUNTASIA,17:26,18:36,FRIDAY,CIRCUS BIG TOP
THE BLACK EAGLES,16:56,17:21,FRIDAY,CIRCUS BIG TOP
DAVID ERIKSSON,16:41,16:51,FRIDAY,CIRCUS BIG TOP
SAM GOODBURN,16:06,16:36,FRIDAY,CIRCUS BIG TOP
ALBERTO CADENA,15:55,16:01,FRIDAY,CIRCUS BIG TOP
ELLIS GROVER,15:42,15:50,FRIDAY,CIRCUS BIG TOP
JONNY & TILLY,15:31,15:37,FRIDAY,CIRCUS BIG TOP
ELOISE CURRIE,15:19,15:26,FRIDAY,CIRCUS BIG TOP
CIRQUE DU CIEL (NEXTGEN CIRCUS),14:44,15:14,FRIDAY,CIRCUS BIG TOP
BUNNY MORETHAN (COMPERE),14:40,14:43,FRIDAY,CIRCUS BIG TOP
AMANDA WESLEY,14:33,14:39,FRIDAY,CIRCUS BIG TOP
WOOKEY HOLE CIRCUS,14:13,14:28,FRIDAY,CIRCUS BIG TOP
HIGH SOCIETY,13:43,14:08,FRIDAY,CIRCUS BIG TOP
ELOISE CURRIE,13:31,13:38,FRIDAY,CIRCUS BIG TOP
JONNY & TILLY,13:20,13:26,FRIDAY,CIRCUS BIG TOP
ALBERTO CADENA,13:09,13:15,FRIDAY,CIRCUS BIG TOP
FRASER HOOPER,12:34,13:04,FRIDAY,CIRCUS BIG TOP
PAUL PRESTON MILLS (COMPERE),12:30,12:33,FRIDAY,CIRCUS BIG TOP
HOWIE MORLEY,12:21,12:29,FRIDAY,CIRCUS BIG TOP
AMANDA & ALBERTO,12:10,12:16,FRIDAY,CIRCUS BIG TOP
WOOKEY HOLE CIRCUS,11:35,12:05,FRIDAY,CIRCUS BIG TOP
MICHELE DREES JAZZ TAP PROJECT,10:45,11:30,FRIDAY,CIRCUS BIG TOP
DAVE CHAMELEON (COMPERE),10:30,10:44,FRIDAY,CIRCUS BIG TOP
BRIEFS : BITE CLUB,00:26,01:26,SATURDAY,CIRCUS BIG TOP
DEJA VOODOO,23:56,00:21,SATURDAY,CIRCUS BIG TOP
CIRQUE DU VULGAR,22:41,23:51,SATURDAY,CIRCUS BIG TOP
