DARIUS MAGIC,15:35 - 16:35
RIMSKI & HANDKERCHIEF,15:30 - 16:30
MOANING LISA AND LEO,15:25 - 15:55
ROSE POPAY & CO,15:25 - 16:10
THE OLD TIME RAGS,15:20 - 15:50
CLAMOUR OF BELLS,15:15 - 16:00
THE TEA LADIES ON TOUR,15:15 - 16:00
COCOLOCO - ALICE AND ALICE,15:10 - 15:55
TRIFLEENEES,15:10 - 15:55
GUILLERMO LEON,15:05 - 15:50
CURIOUS ODDITIES,15:05 - 15:50
THE OTHER HALF PRODUCTIONS,15:00 - 16:00
THE SKY AT DAY,14:55 - 15:40
FAIR PLAY,14:45 - 15:30
RISHI GORDON,14:45 - 15:30
BACHELORS OF PARADISE,14:40 - 15:25
FINN CARRAGHER,14:40 - 15:25
BUZZING BEES,14:40 - 15:40
ANDREW MELIA,14:35 - 15:20
SAV - HEAD OF MAGIC,14:30 - 16:00
FRED THE PUPPET PUB LANDLORD,14:30 - 15:00
THE MEANDERTHALS,14:30 - 15:15
ETIM ARTS CARICATURES,14:25 - 17:25
NATURAL THEATRE COMPANY,14:25 - 15:10
NATURAL DIVERSIONS,14:20 - 15:00
THE BIG HEADS,14:15 - 15:00
FAIR PLAY,14:15 - 15:00
OZMOSES MAGICIAN,14:10 - 14:55
RAJASTHAN HERITAGE BRASS BAND,14:05 - 14:50
ICARUS,14:05 - 14:35
DISCO ROBOT GIRLZ,14:00 - 14:45
VAMOS THEATRE,14:00 - 14:45
JAY RAWLINGS,14:00 - 14:45
DAVID HARRY - THE DELUSIONIST,13:55 - 14:40
CLAMOUR OF BELLS,13:55 - 14:40
SWANK,13:45 - 14:30
THE JERSEY GIRLS,13:40 - 14:10
BOOTWORKS THEATRE,13:35 - 15:05
THE SMALLEST RACE ON EARTH,13:30 - 14:00
STEWART PEMBERTON,13:30 - 14:15
MADAM D'ORIFICIO,13:30 - 14:15
CORVUS ANGELICUS,13:20 - 13:50
THE FIREMEN!,13:15 - 13:45
FESTIVAL WHISPERS,13:10 - 13:55
COCOLOCO - ALICE AND ALICE,13:10 - 13:55
GIANT SEAGULLS,13:05 - 13:50
THE FLAMINGOS,13:05 - 13:50
THE EXPLORERS,13:00 - 14:00
FAIR PLAY,13:00 - 13:45
THE BAD EGGS,12:55 - 13:40
HUMMINGBIRDS,12:50 - 13:20
FAIRLY FAMOUS FAMILY,12:45 - 13:30
FAIRLY FAMOUS FAMILY,12:45 - 13:30
FAIRLY FAMOUS FAMILY,12:45 - 13:30
THE OLD TIME RAGS,12:40 - 13:10
ORIGINAL MIXTURE,12:35 - 13:20
THE DAPPER CHAPS,12:30 - 13:30
THE TEA LADIES ON TOUR,12:25 - 13:10
THE SUMMER OF LOVE BIKE,12:25 - 13:10
DEPARTMENT OF GRUFF,12:15 - 13:00
OZMOSES MAGICIAN,12:15 - 13:00
VIP PUPPETS,12:15 - 13:00
BOOTWORKS THEATRE,12:05 - 13:35
BACHELORS OF PARADISE,12:05 - 12:40
THE BIG HEADS,12:00 - 12:45
DAVID HARRY - THE DELUSIONIST,12:00 - 12:45
BUZZING BEES,12:00 - 13:00
FAIR PLAY,12:00 - 12:45
FINN CARRAGHER,11:55 - 12:40
MASTERS OF THE KAZOONIVERSE,11:55 - 13:25
CORVUS ANGELICUS,11:50 - 12:20
NATURAL THEATRE COMPANY,11:45 - 12:30
NATURAL DIVERSIONS,11:40 - 12:25
STEWART PEMBERTON,11:30 - 14:15
FAIR PLAY,11:30 - 12:15
THE MEANDERTHALS,11:30 - 12:15
RISHI GORDON,11:30 - 12:15
WORLDROOTS ACAPELLA,11:25 - 13:25
LEGENDARY STILT CO,11:20 - 12:05
LEGENDARY STILT CO,11:15 - 12:00
THE JERSEY GIRLS,11:10 - 11:40
THE SMALLEST RACE ON EARTH,11:00 - 11:30
GIANT SEAGULLS,11:00 - 11:45
THE SUMMER OF LOVE BIKE,10:55 - 11:40
THE FUTURE TODAY,10:50 - 11:35
ORIGINAL MIXTURE,10:45 - 11:30
UKELELE THRASH MOB,10:45 - 11:30
FAIR PLAY,10:45 - 11:30
FAIR PLAY,10:45 - 11:30
DAVID HARRY - THE DELUSIONIST,10:40 - 11:25
THE BAD EGGS,10:40 - 11:25
THE DAPPER CHAPS,10:35 - 11:35
TRIFLEENEES,10:35 - 11:20
KANE & ABEL,10:30 - 11:00
HUMMINGBIRDS,10:30 - 11:00
THE FIREMEN!,10:20 - 10:50
THE FLAMINGOS,10:15 - 11:00
FESTIVAL WHISPERS,10:05 - 10:50
SATURDAY,
THE SPIDER,01:15 - 02:00
GLOWBROS,01:20 - 03:20
IGOR RASPUTINS CARAVAN OF LOST SOULS,23:45 - 01:15
CORVUS ANGELICUS,23:15 - 00:00
EMERGENCY EXIT ARTS,22:45 - 00:15
THE SPIDER,22:45 - 23:30
SWYRON,22:15 - 23:00
CORVUS ANGELICUS,22:00 - 22:45
RUNAWAY CHRISTMAS TREE FAIRY,22:00 - 22:45
THE CLOUDMEN,21:40 - 22:40
MIRROR DIVAS,21:30 - 22:15
GLOWBROS,21:30 - 23:30
HIGH FLYERS,21:00 - 21:45
THE SHOW GLOBE,21:00 - 21:30
RUNAWAY CHRISTMAS TREE FAIRY,19:30 - 20:15
HIGH FLYERS,19:00 - 19:45
MIRROR DIVAS,19:00 - 19:45
THE SHOW GLOBE,18:30 - 19:00
SWYRON,18:15 - 19:00
THE CLOUDMEN,18:10 - 19:10
EMERGENCY EXIT ARTS,18:00 - 19:30
CURIOUS ODDITIES,18:00 - 18:45
THE SKY AT DAY,17:55 - 18:40
GUILLERMO LEON,17:50 - 18:35
FRED THE PUPPET PUB LANDLORD,17:30 - 18:00
ROSE POPAY & CO,17:20 - 18:05
MAGNIFICENT KEVENS,17:10 - 17:55
CHRIS LYNAM,17:00 - 18:00
DISCO ROBOT GIRLZ,16:45 - 17:30
JAY RAWLINGS,16:45 - 17:15
CLAMOUR OF BELLS,16:35 - 17:20
THE BIG HEADS,16:30 - 17:15
RAJASTHAN HERITAGE BRASS BAND,16:30 - 17:15
UKELELE THRASH MOB,16:30 - 17:15
MOANING LISA AND LEO,16:30 - 17:00
VAMOS THEATRE,16:25 - 17:10
DAVID HARRY - THE DELUSIONIST,16:10 - 16:55
ARRAY COLLECTIVE,16:00 - 17:00
STRANGELINGS - THE EXPLORERS,16:00 - 17:00
THE SHOW GLOBE,16:00 - 16:30
ICARUS,15:50 - 16:20
SWANK,15:50 - 16:35
FAIRLY FAMOUS FAMILY,15:45 - 16:30
FAIRLY FAMOUS FAMILY,15:45 - 16:30
FAIRLY FAMOUS FAMILY,15:45 - 16:30
FAIR PLAY,15:40 - 16:25
DARIUS MAGIC,15:35 - 16:35
RIMSKI & HANDKERCHIEF,15:30 - 16:30
MOANING LISA AND LEO,15:25 - 15:55
ROSE POPAY & CO,15:25 - 16:10
THE OLD TIME RAGS,15:20 - 15:50
CLAMOUR OF BELLS,15:15 - 16:00
THE TEA LADIES ON TOUR,15:15 - 16:00
COCOLOCO - ALICE AND ALICE,15:10 - 15:55
TRIFLEENEES,15:10 - 15:55
GUILLERMO LEON,15:05 - 15:50
CURIOUS ODDITIES,15:05 - 15:50
THE OTHER HALF PRODUCTIONS,15:00 - 16:00
VIP PUPPETS,15:00 - 15:45
THE SKY AT DAY,14:55 - 15:40
FAIR PLAY,14:45 - 15:30
RISHI GORDON,14:45 - 15:30
BACHELORS OF PARADISE,14:40 - 15:25
FINN CARRAGHER,14:40 - 15:25
BUZZING BEES,14:40 - 15:40
SAV - HEAD OF MAGIC,14:30 - 16:00
FRED THE PUPPET PUB LANDLORD,14:30 - 15:00
THE MEANDERTHALS,14:30 - 15:15
ETIM ARTS CARICATURES,14:30 - 17:30
NATURAL THEATRE COMPANY,14:25 - 15:10
NATURAL DIVERSIONS,14:20 - 15:00
THE BIG HEADS,14:15 - 15:00
FAIR PLAY,14:15 - 15:00
OZMOSES MAGICIAN,14:10 - 14:55
RAJASTHAN HERITAGE BRASS BAND,14:05 - 14:50
ICARUS,14:05 - 14:35
DISCO ROBOT GIRLZ,14:00 - 14:45
VAMOS THEATRE,14:00 - 14:45
JAY RAWLINGS,14:00 - 14:45
DAVID HARRY - THE DELUSIONIST,13:55 - 14:40
CLAMOUR OF BELLS,13:55 - 14:40
THE FIREMEN!,13:45 - 14:15
SWANK,13:45 - 14:30
THE JERSEY GIRLS,13:40 - 14:10
BOOTWORKS THEATRE,13:35 - 15:05
THE SMALLEST RACE ON EARTH,13:30 - 14:00
STEWART PEMBERTON,13:30 - 14:15
MADAM D'ORIFICIO,13:30 - 14:15
CORVUS ANGELICUS,13:20 - 13:50
FESTIVAL WHISPERS,13:10 - 13:55
COCOLOCO - ALICE AND ALICE,13:10 - 13:55
GIANT SEAGULLS,13:05 - 13:50
THE FLAMINGOS,13:05 - 13:50
THE EXPLORERS,13:00 - 14:00
FAIR PLAY,13:00 - 13:45
THE BAD EGGS,12:55 - 13:40
HUMMINGBIRDS,12:50 - 13:20
FAIRLY FAMOUS FAMILY,12:45 - 13:30
FAIRLY FAMOUS FAMILY,12:45 - 13:30
FAIRLY FAMOUS FAMILY,12:45 - 13:30
THE OLD TIME RAGS,12:40 - 13:10
ORIGINAL MIXTURE,12:35 - 13:20
THE DAPPER CHAPS,12:30 - 13:30
THE TEA LADIES ON TOUR,12:25 - 13:10
DEPARTMENT OF GRUFF,12:15 - 13:00
OZMOSES MAGICIAN,12:15 - 13:00
BACHELORS OF PARADISE,12:05 - 12:40
BOOTWORKS THEATRE,12:05 - 13:35
THE BIG HEADS,12:00 - 12:45
DAVID HARRY - THE DELUSIONIST,12:00 - 12:45
BUZZING BEES,12:00 - 13:00
FAIR PLAY,12:00 - 12:45
FINN CARRAGHER,11:55 - 12:40
MASTERS OF THE KAZOONIVERSE,11:55 - 13:25
CORVUS ANGELICUS,11:50 - 12:20
NATURAL THEATRE COMPANY,11:45 - 12:30
NATURAL DIVERSIONS,11:40 - 12:25
STEWART PEMBERTON,11:30 - 12:15
FAIR PLAY,11:30 - 12:15
THE MEANDERTHALS,11:30 - 12:15
RISHI GORDON,11:30 - 12:15
WORLDROOTS ACAPELLA,11:25 - 13:25
LEGENDARY STILT CO,11:20 - 12:05
LEGENDARY STILT CO,11:15 - 12:00
THE JERSEY GIRLS,11:10 - 11:40
THE FIREMEN!,11:05 - 11:35
THE SMALLEST RACE ON EARTH,11:00 - 11:30
GIANT SEAGULLS,11:00 - 11:45
ORIGINAL MIXTURE,10:45 - 11:30
UKELELE THRASH MOB,10:45 - 11:30
FAIR PLAY,10:45 - 11:30
FAIR PLAY,10:45 - 11:30
DAVID HARRY - THE DELUSIONIST,10:40 - 11:25
THE BAD EGGS,10:40 - 11:25
THE DAPPER CHAPS,10:35 - 11:35
TRIFLEENEES,10:35 - 11:20
KANE & ABEL,10:30 - 11:00
HUMMINGBIRDS,10:30 - 11:00
THE FLAMINGOS,10:15 - 11:00
FESTIVAL WHISPERS,10:05 - 10:50
SUNDAY,
GLOWBROS,00:00 - 02:00
THE SPIDER,23:30 - 00:15
SWYRON,22:15 - 23:00
THE SPIDER,22:00 - 22:45
THE CLOUDMEN,21:40 - 22:40
MIRROR DIVAS,21:30 - 22:15
GLOWBROS,21:30 - 23:30
THE SHOW GLOBE,21:30 - 22:00
HIGH FLYERS,21:00 - 21:45
THE SHOW GLOBE,20:00 - 20:30
HIGH FLYERS,19:00 - 19:45
MIRROR DIVAS,19:00 - 19:45
MAGNIFICENT KEVENS,18:20 - 19:05
SWYRON,18:15 - 17:00
THE CLOUDMEN,18:10 - 19:10
EMERGENCY EXIT ARTS,18:00 - 19:30
CURIOUS ODDITIES,18:00 - 18:45
GUILLERMO LEON,17:50 - 18:35
FRED THE PUPPET PUB LANDLORD,17:30 - 18:00
ROSE POPAY & CO,17:20 - 18:05
CHRIS LYNAM,17:00 - 18:00
MAGNIFICENT KEVENS,16:55 - 17:35
DISCO ROBOT GIRLZ,16:45 - 17:30
JAY RAWLINGS,16:45 - 17:30
CLAMOUR OF BELLS,16:35 - 17:20
THE BIG HEADS,16:30 - 17:15
RAJASTHAN HERITAGE BRASS BAND,16:30 - 17:15
UKELELE THRASH MOB,16:30 - 17:15
MOANING LISA AND LEO,16:30 - 17:00
VAMOS THEATRE,16:25 - 17:10
DAVID HARRY - THE DELUSIONIST,16:10 - 16:55
ARRAY COLLECTIVE,16:00 - 17:00
STRANGELINGS - THE EXPLORERS,16:00 - 17:00
ICARUS,15:50 - 16:20
FAIRLY FAMOUS FAMILY,15:45 - 16:30
FAIR PLAY,15:40 - 16:25
DARIUS MAGIC,15:35 - 16:35
RIMSKI & HANDKERCHIEF,15:30 - 16:30
ROSE POPAY & CO,15:25 - 16:10
MOANING LISA AND LEO,15:25 - 15:55
THE TEA LADIES ON TOUR,15:15 - 16:00
COCOLOCO - ALICE AND ALICE,15:10 - 15:55
TRIFLEENEES,15:10 - 15:55
GUILLERMO LEON,15:05 - 15:50
CURIOUS ODDITIES,15:05 - 15:50
MASTERS OF THE KAZOONIVERSE,15:00 - 15:45
RISHI GORDON,14:45 - 15:30
FAIR PLAY,14:45 - 15:30
FINN CARRAGHER,14:40 - 15:25
BACHELORS OF PARADISE,14:40 - 15:25
BUZZING BEES,14:40 - 15:40
SAV - HEAD OF MAGIC,14:30 - 16:30
FRED THE PUPPET PUB LANDLORD,14:30 - 15:00
THE MEANDERTHALS,14:30 - 15:15
ETIM ARTS CARICATURES,14:30 - 17:30
THE BIG HEADS,14:15 - 15:00
FAIR PLAY,14:15 - 15:00
RAJASTHAN HERITAGE BRASS BAND,14:05 - 14:50
ICARUS,14:05 - 14:35
DISCO ROBOT GIRLZ,14:00 - 14:45
JAY RAWLINGS,14:00 - 14:45
DAVID HARRY - THE DELUSIONIST,13:55 - 14:40
CLAMOUR OF BELLS,13:55 - 14:40
THE FIREMEN!,13:45 - 14:15
THE JERSEY GIRLS,13:30 - 14:00
BOOTWORKS THEATRE,13:35 - 15:05
STEWART PEMBERTON,13:30 - 14:15
MADAM D'ORIFICIO,13:30 - 14:15
CORVUS ANGELICUS,13:20 - 13:50
COCOLOCO - ALICE AND ALICE,13:10 - 13:55
GIANT SEAGULLS,13:05 - 13:50
THE FLAMINGOS,13:05 - 13:50
THE EXPLORERS,13:00 - 14:00
FAIR PLAY,13:00 - 13:45
THE BAD EGGS,12:55 - 13:40
HUMMINGBIRDS,12:50 - 13:20
FAIRLY FAMOUS FAMILY,12:45 - 13:30
ORIGINAL MIXTURE,12:35 - 13:20
THE TEA LADIES ON TOUR,12:25 - 13:10
DEPARTMENT OF GRUFF,12:15 - 13:00
OZMOSES MAGICIAN,12:15 - 13:00
BACHELORS OF PARADISE,12:05 - 12:40
BOOTWORKS THEATRE,12:05 - 13:35
THE BIG HEADS,12:00 - 12:45
DAVID HARRY - THE DELUSIONIST,12:00 - 12:45
BUZZING BEES,12:00 - 13:00
FAIR PLAY,12:00 - 12:45
FINN CARRAGHER,11:55 - 12:40
CORVUS ANGELICUS,11:50 - 12:20
NATURAL THEATRE COMPANY,11:45 - 12:30
JERSEY GIRLS,11:40 - 12:10
STEWART PEMBERTON,11:30 - 12:15
FAIR PLAY,11:30 - 12:15
THE MEANDERTHALS,11:30 - 12:15
RISHI GORDON,11:30 - 12:15
WORLDROOTS ACAPELLA,11:25 - 13:25
LEGENDARY STILT CO,11:20 - 12:05
LEGENDARY STILT CO,11:15 - 12:00
VAMOS THEATRE,11:10 - 11:55
THE FIREMEN!,11:05 - 11:35
THE SMALLEST RACE ON EARTH,11:00 - 11:30
GIANT SEAGULLS,11:00 - 11:45
ORIGINAL MIXTURE,10:45 - 11:30
UKELELE THRASH MOB,10:45 - 11:30
FAIR PLAY,10:45 - 11:30
FAIR PLAY,10:45 - 11:30
DAVID HARRY - THE DELUSIONIST,10:40 - 11:25
THE BAD EGGS,10:40 - 11:25
TRIFLEENEES,10:35 - 11:20
KANE & ABEL,10:30 - 11:00
HUMMINGBIRDS,10:30 - 11:00
FLAMINGOS,10:15 - 11:00
PILTON PALAIS CINEMA,
WEDNESDAY,
"THE ADVENTURES OF PRISCILLA, QUEEN OF THE DESERT",21:00 - 22:43
YOU ALREADY KNOW,19:00 - 21:00
THE BEATLES: GET BACK - THE ROOFTOP CONCERT,17:45 - 18:50
THE HUMAN VOICE,17:00 - 17:30
BELLE,14:45 - 16:46
THE BAD GUYS,13:00 - 14:40
THURSDAY,
THE MATRIX,23:30 - 01:46
OXIDE GHOSTS: THE BRASS EYE TAPES,21:30 - 23:10
ORLANDO: 30TH ANNIVERSARY (INTRO BY TILDA SWINTON),19:30 - 21:03
BRIAN AND CHARLES,17:45 - 19:15
THE GREATEST SHOWMAN (SING-A-LONG),15:45 - 17:29
TAIMANE GARDNER,15:30 - 15:45
SING 2,13:00 - 14:50
FRIDAY,
THE ROOM,00:30 - 02:09
TAIMANE GARDNER,00:30 - 00:30
FANTASTIC BEASTS: THE SECRETS OF DUMBLEDORE,20:00 - 22:22
THE UNBEARABLE WEIGHT OF MASSIVE TALENT,18:00 - 19:47
FRENCH DISPATCH,15:45 - 17:33
DOCTOR STRANGE IN THE MULTIVERSE OF MADNESS,13:15 - 15:21
MINIONS: THE RISE OF GRU,11:15 - 12:45
TAIMANE GARDNER,11:00 - 11:15
SATURDAY,
ROCKY HORROR PICTURE SHOW,00:30 - 02:09
TAIMANE GARDNER,00:30 - 00:30
DUNE,19:15 - 21:51
EVERYTHING EVERYWHERE ALL AT ONCE,16:30 - 18:49
LICORICE PIZZA,14:00 - 16:14
JURASSIC WORLD DOMINION,11:15 - 13:41
TAIMANE GARDNER,11:00 - 11:15
SUNDAY,
DR. STRANGELOVE : HOW I LEARNED TO STOP WORRYING AND LOVE THE BOMB,00:30 - 02:04
WEST SIDE STORY,17:30 - 20:06
ELEVEN DAYS IN MAY,15:15 - 17:05
COW,13:15 - 15:05
TAIMANE GARDNER,13:00 - 13:15
LIGHTYEAR,11:00 - 12:40
WILLIAM'S GREEN,
THURSDAY,
GUILTY PLEASURES,00:30 - 02:00
OLD DIRTY BRASSTARDS,23:30 - 00:30
ELVANA,22:30 - 23:10
TBA,21:00 - 22:00
TBA,19:45 - 20:25
MICHAEL EAVIS AND BAND,18:45 - 19:20
MELANIE C,17:30 - 18:30
DEPTFORD NORTHERN SOUL CLUB'S SUMMER OF SOUL,16:30 - 17:30
SUMMER OF SOUL,14:30 - 16:30
FRIDAY,
CLUB DE FROMAGE,23:30 - 03:00
ALFIE TEMPLEMAN,20:30 - 21:30
MANNEQUIN PUSSY,19:30 - 20:10
YARD ACT,18:30 - 19:10
HORSEGIRL,17:30 - 18:10
SINEAD O'BRIEN,16:30 - 17:10
ALL WE ARE,15:30 - 16:10
PENELOPE ISLES,14:30 - 15:10
THE GOA EXPRESS,13:30 - 14:10
HALLOWEENS,12:30 - 12:10
THE COOL GREENHOUSE,11:30 - 12:10
SLEAFORD MODS IN CONVERSATION,10:20 - 11:00
SATURDAY,
EDDIE PILLER,01:00 - 03:00
DEPTFORD NORTHERN SOUL CLUB,23:30 - 01:00
TIM BURGESS,20:30 - 21:30
JANE WEAVER,19:30 - 20:10
PORRIDGE RADIO,18:30 - 19:10
NILUFER YANYA,17:30 - 18:10
WH LUNG,16:30 - 17:10
SORRY,15:30 - 16:10
WU-LU,14:30 - 15:10
ROBOCOBRA QUARTET,13:30 - 14:10
NUHA RUBY RA,12:30 - 12:10
FOLLY GROUP,11:30 - 12:10
SELF ESTEEM IN CONVERSATION,10:20 - 11:00
SUNDAY,
ULTIMATE POWER,23:00 - 02:30
THE SNUTS,20:30 - 21:30
THE MAGIC GANG,19:30 - 20:10
MUSH,18:30 - 19:10
NEW DAD,17:30 - 18:10
CAROLINE,16:30 - 17:10
LUCY GOOCH,15:30 - 16:10
JESCA HOOP,14:30 - 15:10
NAIMA BOCK,13:30 - 14:10
SPRINTS,12:30 - 12:10
DREAM NAILS,11:30 - 12:10
ANGELIQUE KIDJO IN CONVERSATION,10:20 - 11:00
BBC MUSIC INTRODUCING,
FRIDAY,
TBA,19:55 - 20:25
NOVA TWINS,18:50 - 19:15
WALT DISCO,17:55 - 18:20
BORED AT MY GRANDMA'S HOUSE,17:05 - 17:30
DENISE CHAILA,16:15 - 16:45
QUARRY,15:25 - 15:50
DEAD PONY,14:35 - 15:00
LEWIS MCLAUGHLIN,13:45 - 14:10
ASHA GOLD,12:55 - 13:20
SOFY,12:00 - 12:25
SATURDAY,
TBA,19:15 - 19:45
ALEWYA,18:10 - 18:35
HONEYGLAZE,17:20 - 17:45
ENGLISH TEACHER,16:30 - 16:55
BXKS,15:40 - 16:05
EGYPTIAN BLUE,14:50 - 15:15
ADWAITH,14:00 - 14:25
TBA,13:00 - 13:30
SUNDAY,
TBA,19:45 - 20:15
NILUFER YANYA,18:40 - 19:05
PORIJ,17:50 - 18:30
CODY FROST,17:00 - 17:40
JOVIALE,16:10 - 16:35
TINYUMBRELLAS,15:20 - 15:45
July 7,14:30 - 14:55
PET DEATHS,13:40 - 14:05
SEKOU,12:50 - 13:15
BAMBI BAINS,12:00 - 12:25
STRUMMERVILLE,
THURSDAY,
JOEI SUPERNOVA,01:30 - 03:00
ALPS 2,23:30 - 01:30
MASH P,23:00 - 23:25
TBA,22:00 - 22:00
KHARTOUM,21:00 - 21:40
FERRIS & SYLVESTER,20:00 - 20:40
JESSE MALIN,19:00 - 19:40
JESSE DAYTON,18:00 - 18:40
TOM BRIGHT,17:00 - 17:40
BLUE VIOLET,16:00 - 16:40
MEREKI,15:00 - 15:40
DENNIS JUST DENNIS,15:00 - 15:40
FRIDAY,
ANDY BELL (RIDE/GLOK) DJ,01:30 - 03:00
TBA,00:00 - 01:30
SLEAZE FM,23:00 - 00:00
ENGLISH TEACHER,22:00 - 22:50
JESSE MALIN,21:00 - 21:45
TOM BRIGHT,20:00 - 20:45
SOME PEOPLE,19:00 - 19:40
BOB DOYLE,18:00 - 18:40
KYLE LANDMAN (YOUNG OFFENDERS),17:00 - 17:40
ROSIE ALDRIDGE,16:00 - 16:40
STRUMMERVILLE DJS FT KYLE LANDMAN,12:00 - 15:00
SATURDAY,
ROMPAS REGGAE SHACK,00:00 - 03:00
DON LETTS / ZOE DEVLIN LOVE TBA,23:00 - 23:45
TBA,22:00 - 22:45
DJ KABZ,20:30 - 22:00
THE DEADLIANS,19:00 - 19:40
JJ STERRY,18:15 - 18:45
PETE BONES OF RED ANT RECORDS DJ,17:30 - 18:00
FAUX REAL,16:45 - 17:15
CUMBIA KID,15:00 - 16:30
STRUMMERVILLE DJS FT DJG,12:00 - 15:00
SUNDAY,
BASTARD LOVE DJ,01:30 - 03:00
WILL SKILLZ DJ,00:00 - 01:30
TBA,23:00 - 00:00
TBA,21:30 - 23:00
JACK CHARD,21:00 - 21:30
CW JONES,20:30 - 21:00
BEATFOX,20:15 - 20:30
GREG MAHON,20:00 - 20:15
OSCAR DUNBAR,19:00 - 19:40
TBA,18:00 - 19:00
TBA,16:40 - 18:00
C.C. ADCOCK,16:00 - 16:40
STRUMMERVILLE DJS FT ANNA CAMPEAU,12:00 - 15:00
THE BUG,
FRIDAY,
JINX IN DUB,20:00 - 21:30
KREED B2B DUTCHIE,19:00 - 20:00
FLEETMAC WOOD,18:00 - 19:00
WARM UP BUG,17:00 - 18:00
SATURDAY,
LAID BLAK DJ SET MC JOE PENG,20:00 - 21:30
THE BUG,18:00 - 20:00
GORILLA TACTICS,17:00 - 18:00
SUNDAY,
MAHA QUEST,20:00 - 21:30
JOY ANONYMOUS,19:00 - 20:00
WAGGLES,18:00 - 19:00
TOM TAPEY,17:00 - 18:00
CINERAMAGEDDON,
WEDNESDAY,
CROCK OF GOLD - A FEW ROUNDS WITH SHANE MACGOWAN,21:55 - 00:00
JULIEN TEMPLE INTRODUCES,21:45 - 21:55
THURSDAY,
QUEEN & SLIM (15),00:40 - 02:55
GUEST DJ,23:40 - 00:40
WHO KILLED THE KLF? (15),22:10 - 23:40
DIRECTOR INTRODUCTION TO...,22:00 - 22:10
GUEST DJ,21:00 - 22:00
GUEST DJ,20:00 - 21:00
UNDERPLAYED (13+),18:30 - 20:00
GUEST DJ,17:30 - 18:30
GIVE IT RICE (PG) + DIRECTOR Q&A,16:00 - 17:30
THE RED DRESS,15:30 - 15:45
SISTERS WITH TRANSISTORS (PG),13:45 - 15:10
KIDS FILMS,12:00 - 13:30
FRIDAY,
TITANE (18),02:20 - 04:10
BRIAN AND CHARLES (PRE-RELEASE SPECIAL) (PG),00:30 - 02:00
POLY STYRENE: I AM A CLICHÉ (12),22:30 - 00:05
RIZ AHMED PRESENTS THE LONG GOODBYE,21:45 - 22:05
GUEST DJ,20:30 - 21:45
GUEST DJ,19:30 - 20:30
DON LETTS: REBEL DREAD (15),18:00 - 19:30
GUEST DJ FOR HOSTILE,17:10 - 18:00
HOSTILE (12) + DIRECTOR Q&A,15:00 - 17:10
ALI & AVA (15),13:10 - 14:45
KIDS FILMS,12:00 - 13:00
SATURDAY,
THE RUNAWAYS (15),02:35 - 04:15
LICORICE PIZZA (15),00:00 - 02:15
SPECIAL GUEST DJ,23:45 - 01:45
I AM A MUTOID (15),21:40 - 23:20
DIRECTOR INTRODUCTION TO...,21:35 - 21:40
GUEST DJ,20:30 - 21:35
DREAMING WALLS (15),19:15 - 20:30
GUEST DJ,18:30 - 19:00
ROMANY RAI (TRAVELLER AWARENESS),17:25 - 18:25
TRAVELLERS TALK WITH APPLEBY HORSE FAIR,17:00 - 17:25
THE HIPPIES WERE RIGHT (TRAVELLER AWARENESS) (PG),16:30 - 16:50
TRAVELLER AWARENESS FILMS & SPEAKERS INTRO,16:20 - 16:30
DON'T GO GENTLE: A FILM ABOUT IDLES (15),14:45 - 16:00
KIDS FILMS,12:00 - 14:30
SUNDAY,
GONKS GOES BEAT (U),02:10 - 03:40
PETITE MAMAN (U),00:30 - 01:40
LADY SINGS THE BLUES (16),21:45 - 00:10
GUEST DJ,20:30 - 21:30
THE BLACK POWER MIXTAPE 1967-1975 (12),18:50 - 20:30
REQUIEM FOR DETROIT?,17:25 - 18:40
JANIS JOPLIN: LITTLE GIRL BLUE (15),15:30 - 17:15
BOMBSHELL: THE HEDY LAMARR STORY (12),13:50 - 15:20
KIDS FILMS,12:00 - 13:40
SAN REMO,
THURSDAY,
TALABOMAN - JOHN TALABOT & AXEL,00:00 - 03:00
JENNIFER CARDINI,22:30 - 00:00
HEIDI LAWDEN,21:00 - 22:30
JAMIE TILLER B2B TORNADO WALLACE,18:00 - 21:00
LOUISE CHEN,16:30 - 18:00
DREEMS,15:00 - 16:30
WASTED SPACE,13:30 - 15:00
GRAINGER,12:00 - 13:30
ROOM SERVICE,10:00 - 12:00
FRIDAY,
PALMS TRAX,01:30 - 03:00
EROL ALKAN DISCO 3000,00:00 - 01:30
ARTWORK,22:30 - 00:00
PBR STREETGANG,21:00 - 22:30
LOVEFINGERS,19:30 - 21:00
PROSUMER,18:00 - 19:30
RAW SILK,16:30 - 18:00
MAFALDA,15:00 - 16:30
SCARLETT O'MALLEY,13:30 - 15:00
AMATEURISM,12:00 - 13:30
ROOM SERVICE: PRAH RECORDINGS,10:00 - 12:00
SATURDAY,
DANIEL AVERY,01:30 - 03:00
JON HOPKINS (DJ SET),00:00 - 01:30
BONOBO (DJ SET),22:30 - 00:00
SHY ONE,21:00 - 22:30
YU SU,19:30 - 21:00
ALEX RITA & ERROL - TOUCHING BASS,17:30 - 19:30
TOSHIKI OHTA,16:00 - 17:30
404 EROS,14:00 - 16:00
STRUT RECORDS DJS,12:00 - 14:00
ROOM SERVICE,10:00 - 12:00
SUNDAY,
JOB JOBSE,01:00 - 02:30
HAAI,23:30 - 01:00
ROMY,22:00 - 23:30
ROSS FROM FRIENDS (DJ SET),20:30 - 22:00
